productId,name,set,tcgplayer,cardkingdom,manapool,ck_pct,mp_pct,source,band
34706,"Ulamog, the Infinite Gyre",Rise of the Eldrazi,35.5,49.99,34.89,40.81690140845071,-1.718309859154928,top-5000 GMV,$20-50
77296,Mishra's Factory (Spring),Antiquities,111.21,229.99,46.87,106.80694182177864,-57.85450948655697,top-5000 GMV,$100-200
484595,Faerie Mastermind (Extended Art),March of the Machine,15.75,16.99,13.54,7.873015873015864,-14.031746031746035,top-5000 GMV,$10-20
633176,"Jenova, Ancient Calamity (Borderless)",FINAL FANTASY,6.06,6.99,5.21,15.346534653465357,-14.02640264026402,top-5000 GMV,$5-10
212149,Molten Echoes,Commander 2020,8.75,14.99,8.120000000000001,71.31428571428572,-7.199999999999989,top-5000 GMV,$5-10
589786,Violent Outburst,Foundations Jumpstart,3.0,4.99,1.58,66.33333333333334,-47.333333333333336,top-5000 GMV,$2-5
624214,Reliquary Tower,Commander: Tarkir: Dragonstorm,3.81,5.49,3.38,44.09448818897639,-11.286089238845149,top-5000 GMV,$2-5
541299,Flooded Strand (Extended Art),Modern Horizons 3,18.86,27.99,18.04,48.40933191940614,-4.347826086956523,top-5000 GMV,$10-20
276450,Damnation,Double Masters 2022,20.2,23.99,19.93,18.76237623762376,-1.3366336633663345,top-5000 GMV,$20-50
623347,Kaldra Compleat,Unique and Miscellaneous Promos,157.05,139.99,175.87,-10.862782553326966,11.983444762814385,top-5000 GMV,$100-200
698035,Toxic Deluge,Commander: Marvel Super Heroes,3.7,5.49,3.36,48.37837837837838,-9.189189189189197,top-5000 GMV,$2-5
662354,Monk Gyatso,Avatar: The Last Airbender: Eternal-Legal,7.54,10.99,5.07,45.75596816976128,-32.758620689655174,top-5000 GMV,$5-10
1426,Fork,Revised Edition,34.5,29.99,10.93,-13.072463768115949,-68.31884057971016,top-5000 GMV,$20-50
519746,Ensnared by the Mara,Universes Beyond: Doctor Who,7.62,8.99,7.21,17.979002624671917,-5.380577427821525,top-5000 GMV,$5-10
3187,Elephant Graveyard,Arabian Nights,284.33,299.99,139.86,5.507684732529112,-50.81067773361938,top-5000 GMV,$200+
3793,All Hallow's Eve,Legends,549.54,599.99,312.6,9.180405429996004,-43.11606070531717,top-5000 GMV,$200+
624340,Skullclamp,Commander: Tarkir: Dragonstorm,6.31,8.49,5.71,34.54833597464344,-9.50871632329635,top-5000 GMV,$5-10
677419,"Shadowheart, Dark Justiciar",Secret Lair Drop Series,15.8,18.99,17.94,20.189873417721504,13.544303797468356,top-5000 GMV,$10-20
4912,Swords to Plowshares,Ice Age,13.15,17.99,6.25,36.8060836501901,-52.47148288973384,top-5000 GMV,$10-20
262041,"Jin-Gitaxias, Progress Tyrant",Kamigawa: Neon Dynasty,9.57,11.99,8.870000000000001,25.28735632183908,-7.314524555903859,top-5000 GMV,$5-10
660603,"Ozai, the Phoenix King",Avatar: The Last Airbender,3.65,4.49,2.99,23.013698630136997,-18.08219178082191,top-5000 GMV,$2-5
3184,Drop of Honey,Arabian Nights,474.36,749.99,511.41,58.10565814992832,7.810523652921833,top-5000 GMV,$200+
5849,Goblin Recruiter,Visions,8.22,10.99,4.58,33.69829683698296,-44.28223844282238,top-5000 GMV,$5-10
6305,Engineered Plague,Urza's Legacy,8.26,8.49,4.62,2.784503631961264,-44.06779661016949,top-5000 GMV,$5-10
552651,Revitalizing Repast,Modern Horizons 3,1.06,1.99,0.98,87.73584905660377,-7.547169811320761,top-5000 GMV,$1-2
503464,Kindred Dominance (Borderless),Commander Masters,17.2,20.99,13.54,22.034883720930228,-21.279069767441865,top-5000 GMV,$10-20
530837,Guardian Project (Anime Borderless),Ravnica Remastered,24.08,29.99,23.51,24.543189368770765,-2.3671096345514817,top-5000 GMV,$20-50
71086,"Erebos, God of the Dead",Theros,11.04,11.99,9.27,8.605072463768126,-16.03260869565217,top-5000 GMV,$10-20
541281,"Emrakul, the World Anew (Borderless)",Modern Horizons 3,22.26,24.99,20.82,12.264150943396212,-6.469002695417796,top-5000 GMV,$20-50
498325,Gandalf the White,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,7.8,9.99,6.18,28.076923076923084,-20.76923076923077,top-5000 GMV,$5-10
526862,Bloodletter of Aclazotz,Promo Pack: The Lost Caverns of Ixalan,33.27,39.99,34.84,20.198376916140663,4.718966035467388,top-5000 GMV,$20-50
273342,Nature's Lore,Commander Legends: Battle for Baldur's Gate,2.83,4.49,2.59,58.65724381625442,-8.480565371024742,top-5000 GMV,$2-5
697122,"Captain America, Liberator",Commander: Marvel Super Heroes,2.47,3.99,2.18,61.53846153846153,-11.74089068825911,top-5000 GMV,$2-5
450543,Tezzeret the Seeker (1111),Secret Lair Drop Series,44.89,54.99,46.77,22.499443083092004,4.188015148139903,top-5000 GMV,$20-50
555796,Templar Knight,Universes Beyond: Assassin's Creed,2.94,3.99,0.66,35.71428571428573,-77.55102040816327,top-5000 GMV,$2-5
632205,Balamb Garden - Command Beacon (Showcase),FINAL FANTASY: Through the Ages,8.88,12.99,8.85,46.283783783783775,-0.3378378378378506,top-5000 GMV,$5-10
697181,Professor Hulk,Commander: Marvel Super Heroes,1.84,4.49,1.78,144.02173913043478,-3.260869565217394,top-5000 GMV,$1-2
286268,Out of the Tombs,"Universes Beyond: Warhammer 40,000",14.34,17.99,13.9,25.453277545327747,-3.068340306834027,top-5000 GMV,$10-20
513095,Up the Beanstalk,Wilds of Eldraine,2.29,2.99,1.13,30.56768558951965,-50.655021834061145,top-5000 GMV,$2-5
58187,Craterhoof Behemoth,Avacyn Restored,19.77,32.99,20.84,66.86899342438039,5.412240768841681,top-5000 GMV,$10-20
239757,Patriarch's Bidding,Modern Horizons 2,3.87,4.99,2.08,28.9405684754522,-46.253229974160206,top-5000 GMV,$2-5
37935,Swamp - Full Art,Unhinged,9.74,9.49,4.87,-2.5667351129363447,-50.0,top-5000 GMV,$5-10
518029,Lord of the Nazgul (Showcase Scrolls),Commander: The Lord of the Rings: Tales of Middle-earth,27.12,24.99,34.160000000000004,-7.853982300884965,25.95870206489677,top-5000 GMV,$20-50
697572,Lightning Greaves,Commander: Marvel Super Heroes,3.9,6.49,3.97,66.41025641025642,1.7948717948718025,top-5000 GMV,$2-5
458047,Mystic Remora,Dominaria Remastered,12.57,13.99,11.18,11.296738265712012,-11.058074781225145,top-5000 GMV,$10-20
239756,Subtlety (Borderless),Modern Horizons 2,17.59,19.99,17.09,13.64411597498578,-2.842524161455372,top-5000 GMV,$10-20
163893,Grim Monolith - 2000 Jon Finkel (ULG),World Championship Decks,40.17,39.99,35.300000000000004,-0.4480955937266609,-12.12347523027134,top-5000 GMV,$20-50
254570,Exquisite Blood,The List Reprints,39.66,42.99,38.94,8.396369137670211,-1.8154311649016612,top-5000 GMV,$20-50
534560,Afterlife Insurance,Ravnica: Clue Edition,7.88,11.99,6.24,52.15736040609138,-20.812182741116747,top-5000 GMV,$5-10
243838,Heroic Intervention,Commander: Adventures in the Forgotten Realms,16.85,21.99,16.63,30.50445103857565,-1.30563798219586,top-5000 GMV,$10-20
69953,Silence,Magic 2014 (M14),9.67,13.99,7.07,44.67425025853154,-26.88728024819028,top-5000 GMV,$5-10
559999,Twenty-Toed Toad,Commander: Bloomburrow,6.11,6.99,2.91,14.402618657937804,-52.373158756137485,top-5000 GMV,$5-10
259211,Mystical Tutor,Secret Lair Drop Series,31.88,29.99,30.72,-5.92848180677541,-3.6386449184441663,top-5000 GMV,$20-50
276918,Food Chain,Double Masters 2022,41.07,29.99,36.45,-26.97832968103239,-11.249086924762594,top-5000 GMV,$20-50
582979,"Klauth, Unrivaled Ancient",The List Reprints,11.43,14.99,11.67,31.146106736657924,2.099737532808401,top-5000 GMV,$10-20
243428,Hobgoblin Bandit Lord,Adventures in the Forgotten Realms,4.68,6.99,4.26,49.35897435897437,-8.974358974358973,top-5000 GMV,$2-5
480497,Massacre Girl,Secret Lair Drop Series,38.87,34.99,38.85,-9.981991252894252,-0.0514535631592385,top-5000 GMV,$20-50
100009,Chandra's Ignition,Magic Origins,6.72,13.99,6.25,108.1845238095238,-6.994047619047615,top-5000 GMV,$5-10
668488,Force of Vigor (Borderless),Marvel Universe Eternal-Legal,5.25,7.49,5.17,42.66666666666667,-1.5238095238095253,top-5000 GMV,$5-10
630927,Tifa Lockhart,FINAL FANTASY,2.81,2.79,1.54,-0.7117437722419936,-45.19572953736655,top-5000 GMV,$2-5
11791,Crucible of Worlds,Fifth Dawn,32.03,42.99,32.13,34.21792069934437,0.3122073056509566,top-5000 GMV,$20-50
6495,Dark Ritual,Mercadian Masques,4.99,5.49,2.03,10.02004008016032,-59.318637274549104,top-5000 GMV,$2-5
641742,"Susur Secundi, Void Altar",Edge of Eternities,3.56,6.49,2.88,82.30337078651687,-19.101123595505623,top-5000 GMV,$2-5
191578,Carrion Feeder,Modern Horizons,3.8,4.99,3.66,31.315789473684223,-3.684210526315781,top-5000 GMV,$2-5
632696,Nibelheim Aflame,FINAL FANTASY,4.28,6.49,3.5,51.63551401869159,-18.224299065420567,top-5000 GMV,$2-5
697330,"Spider-Man, New Champion",Commander: Marvel Super Heroes,2.59,4.99,2.44,92.66409266409268,-5.791505791505788,top-5000 GMV,$2-5
648733,Avatar Aang,Avatar: The Last Airbender,3.22,2.99,2.05,-7.142857142857142,-36.33540372670808,top-5000 GMV,$2-5
457258,Mystical Tutor (Retro Frame),Dominaria Remastered,16.94,21.99,16.67,29.81109799291616,-1.593860684769773,top-5000 GMV,$10-20
555901,Sword of Light and Shadow,Universes Beyond: Assassin's Creed,8.04,11.99,7.08,49.12935323383086,-11.940298507462677,top-5000 GMV,$5-10
14308,Norin the Wary,Time Spiral,21.19,21.99,15.56,3.7753657385559087,-26.569136385087305,top-5000 GMV,$20-50
526134,"Anim Pakal, Thousandth Moon",The Lost Caverns of Ixalan,5.6,6.49,4.0200000000000005,15.892857142857151,-28.2142857142857,top-5000 GMV,$5-10
243256,"Delina, Wild Mage",Adventures in the Forgotten Realms,6.57,7.99,5.76,21.61339421613394,-12.32876712328768,top-5000 GMV,$5-10
696269,"The Sentry, Golden Guardian (Borderless)",Marvel Super Heroes,1.84,1.79,0.91,-2.7173913043478284,-50.54347826086957,top-5000 GMV,$1-2
5024,Dark Ritual,Mirage,4.39,4.49,2.08,2.277904328018236,-52.61958997722095,top-5000 GMV,$2-5
504300,Reliquary Tower (Borderless),Commander Masters,7.92,8.99,6.29,13.510101010101014,-20.58080808080808,top-5000 GMV,$5-10
662013,Demonic Consultation,Secret Lair Countdown Kit,8.24,8.99,7.1000000000000005,9.101941747572816,-13.834951456310677,top-5000 GMV,$5-10
72130,Goblin Sharpshooter,Commander 2013,27.73,32.99,22.92,18.968626036783277,-17.345834835917774,top-5000 GMV,$20-50
222002,"Valakut, the Molten Pinnacle",Zendikar Rising Expeditions,25.09,23.99,22.92,-4.3842168194499855,-8.64886408927859,top-5000 GMV,$20-50
532984,Gamble (Borderless),Special Guests,20.19,29.99,19.78,48.5388806339772,-2.030708271421496,top-5000 GMV,$20-50
534569,"Amzu, Swarm's Hunger",Ravnica: Clue Edition,19.15,20.99,18.75,9.608355091383812,-2.0887728459529957,top-5000 GMV,$10-20
541261,Thoughtseize,Outlaws of Thunder Junction: Breaking News,7.62,9.99,6.24,31.10236220472441,-18.11023622047244,top-5000 GMV,$5-10
82202,Sage of Hours,Journey Into Nyx,12.13,9.99,7.67,-17.642209398186317,-36.76834295136027,top-5000 GMV,$10-20
251801,Great Furnace,Secret Lair Drop Series,32.64,34.99,33.72,7.199754901960788,3.308823529411759,top-5000 GMV,$20-50
680775,Mental Misstep (2373),Secret Lair Drop Series,16.62,18.99,14.52,14.25992779783392,-12.635379061371848,top-5000 GMV,$10-20
698222,"Skybreaker, Sword of Bashenga - Sword of the Animist",Commander: Marvel Super Heroes,3.33,6.49,3.24,94.8948948948949,-2.702702702702698,top-5000 GMV,$2-5
499504,Toxic Deluge,Commander: The Lord of the Rings: Tales of Middle-earth,5.78,6.49,4.7700000000000005,12.283737024221452,-17.47404844290657,top-5000 GMV,$5-10
286549,Sister Hospitaller,"Universes Beyond: Warhammer 40,000",11.99,16.99,12.13,41.70141784820682,1.1676396997497962,top-5000 GMV,$10-20
212789,"Kinnan, Bonder Prodigy (Extended Art)",Ikoria: Lair of Behemoths,26.32,32.99,20.84,25.3419452887538,-20.82066869300912,top-5000 GMV,$20-50
216178,Craterhoof Behemoth,Jumpstart,19.75,29.99,20.54,51.84810126582278,3.999999999999996,top-5000 GMV,$10-20
451966,Defense Grid,The Brothers' War: Retro Frame Artifacts,6.25,6.49,5.97,3.840000000000003,-4.480000000000004,top-5000 GMV,$5-10
517693,Godless Shrine (Borderless),Ravnica Remastered,21.98,29.99,21.65,36.44222020018197,-1.501364877161064,top-5000 GMV,$20-50
688982,Petrified Hamlet,Secrets of Strixhaven,0.61,0.49,0.15,-19.672131147540984,-75.40983606557377,top-5000 GMV,$0-1
235374,Ephemerate (JP Alternate Art),Strixhaven: Mystical Archive,27.97,39.99,29.95,42.97461565963533,7.079013228459065,top-5000 GMV,$20-50
679567,Continue?,Commander: Teenage Mutant Ninja Turtles,2.32,3.99,1.77,71.98275862068968,-23.70689655172413,top-5000 GMV,$2-5
504530,Kodama's Reach (Borderless),Commander Masters,1.98,2.99,1.04,51.01010101010103,-47.474747474747474,top-5000 GMV,$1-2
539569,Mantle of the Ancients,Universes Beyond: Fallout,8.01,10.99,7.23,37.20349563046193,-9.737827715355795,top-5000 GMV,$5-10
187186,Dovin's Veto,War of the Spark,3.19,3.99,1.76,25.078369905956123,-44.82758620689656,top-5000 GMV,$2-5
675592,Stock Up (JP Alternate Art),Secrets of Strixhaven: Mystical Archive,2.29,3.49,1.04,52.40174672489084,-54.585152838427945,top-5000 GMV,$2-5
563080,Dark Ritual (Future Sight),Mystery Booster 2,5.69,9.99,5.24,75.57117750439366,-7.908611599297015,top-5000 GMV,$5-10
632195,"Warrior of Light - Jodah, the Unifier (Showcase)",FINAL FANTASY: Through the Ages,4.45,3.99,3.0500000000000003,-10.337078651685392,-31.46067415730337,top-5000 GMV,$2-5
674658,Mindcrank (2456),Secret Lair Drop Series,12.97,12.99,10.78,0.1542020046260568,-16.885119506553593,top-5000 GMV,$10-20
689362,Sheoldred's Edict (JP Alternate Art),Secrets of Strixhaven: Mystical Archive,4.9,5.49,5.11,12.040816326530608,4.285714285714285,top-5000 GMV,$2-5
230161,Goldspan Dragon,Kaldheim,8.93,7.49,5.99,-16.125419932810743,-32.92273236282195,top-5000 GMV,$5-10
503426,"Urza, Lord High Artificer",Commander Masters,15.83,19.99,14.32,26.279216677195187,-9.53885028427037,top-5000 GMV,$10-20
457280,Maze of Ith (Borderless),Dominaria Remastered,10.45,15.99,10.72,53.01435406698566,2.583732057416281,top-5000 GMV,$10-20
235385,Teferi's Protection (JP Alternate Art),Strixhaven: Mystical Archive,74.74,79.99,65.51,7.024351083757025,-12.349478191062335,top-5000 GMV,$50-100
656768,The Destined White Mage (Borderless),Commander: FINAL FANTASY,11.19,19.99,15.63,78.64164432529043,39.678284182305646,top-5000 GMV,$10-20
5351,Grave Pact,Stronghold,32.22,34.99,31.3,8.597144630664195,-2.855369335816257,top-5000 GMV,$20-50
693443,Breath of Fury,Secret Lair Drop Series,8.1,11.99,9.36,48.024691358024704,15.555555555555554,top-5000 GMV,$5-10
631303,Thought Vessel,Commander: FINAL FANTASY,2.5,3.49,2.43,39.60000000000001,-2.7999999999999936,top-5000 GMV,$2-5
517651,Overgrown Tomb (Retro Frame),Ravnica Remastered,16.11,22.99,15.37,42.706393544382365,-4.593420235878338,top-5000 GMV,$10-20
475521,"Elesh Norn, Mother of Machines (Concept Praetor)",Phyrexia: All Will Be One,41.9,47.99,41.84,14.534606205250606,-0.1431980906921126,top-5000 GMV,$20-50
100096,Starfield of Nyx,Magic Origins,13.86,16.99,11.09,22.582972582972577,-19.985569985569985,top-5000 GMV,$10-20
641752,Exalted Sunborn (Extended Art),Edge of Eternities,19.96,29.99,20.77,50.25050100200399,4.058116232464924,top-5000 GMV,$10-20
557921,Llanowar Elves,Foundations,0.32,0.79,0.15,146.875,-53.125,top-5000 GMV,$0-1
6931,Lifeline,Urza's Saga,49.36,37.99,30.94,-23.034846029173416,-37.31766612641815,top-5000 GMV,$20-50
240103,Endurance,Modern Horizons 2,5.1,7.99,5.01,56.66666666666668,-1.7647058823529385,top-5000 GMV,$5-10
136705,Obelisk Spider,Hour of Devastation,3.11,4.49,2.86,44.37299035369776,-8.038585209003216,top-5000 GMV,$2-5
544275,"The Gitrog, Ravenous Ride",Outlaws of Thunder Junction,4.65,7.99,4.47,71.8279569892473,-3.870967741935496,top-5000 GMV,$2-5
646151,"Spider-Man, Miles Morales",Marvel's Spider-Man: Eternal-Legal,7.66,12.99,6.46,69.5822454308094,-15.665796344647523,top-5000 GMV,$5-10
578073,"Marvin, Murderous Mimic (Showcase)",Duskmourn: House of Horror,7.42,6.99,5.04,-5.795148247978433,-32.075471698113205,top-5000 GMV,$5-10
499578,"Arwen, Weaver of Hope",Commander: The Lord of the Rings: Tales of Middle-earth,3.6,6.49,3.12,80.27777777777779,-13.333333333333334,top-5000 GMV,$2-5
687493,Teacher's Pest,Secrets of Strixhaven,0.28,0.35,0.15,24.999999999999982,-46.42857142857144,top-5000 GMV,$0-1
687634,"Gyome, Master Chef",Commander: Secrets of Strixhaven,1.01,1.49,0.45,47.52475247524752,-55.44554455445545,top-5000 GMV,$1-2
91188,Sliver Hivelord,Magic 2015 (M15),19.16,20.99,15.61,9.55114822546972,-18.52818371607516,top-5000 GMV,$10-20
505834,Spectator Seating (Borderless),Commander Masters,17.64,18.99,10.96,7.653061224489783,-37.868480725623584,top-5000 GMV,$10-20
697123,"Captain America, Skybound",Commander: Marvel Super Heroes,2.81,2.99,1.55,6.405693950177942,-44.83985765124555,top-5000 GMV,$2-5
552815,Dreamtide Whale,Modern Horizons 3,2.31,3.99,1.39,72.72727272727273,-39.82683982683983,top-5000 GMV,$2-5
12088,Marrow-Gnawer,Champions of Kamigawa,28.71,37.99,29.09,32.323232323232325,1.323580633925458,top-5000 GMV,$20-50
643058,Inkmoth Nexus (0020) (Borderless),Edge of Eternities: Stellar Sights,11.22,14.99,10.05,33.60071301247771,-10.427807486631014,top-5000 GMV,$10-20
506767,Skittering Cicada,Commander Masters,13.69,20.99,12.5,53.3235938641344,-8.692476260043824,top-5000 GMV,$10-20
39528,Gut Shot,New Phyrexia,5.07,7.99,4.23,57.59368836291912,-16.568047337278102,top-5000 GMV,$5-10
634440,The Masamune (Borderless),FINAL FANTASY,5.99,3.99,3.12,-33.3889816360601,-47.913188647746246,top-5000 GMV,$5-10
503362,Jet Medallion,Commander Masters,12.18,15.99,10.8,31.280788177339907,-11.330049261083737,top-5000 GMV,$10-20
552312,Flare of Duplication,Modern Horizons 3,1.69,2.29,1.08,35.502958579881664,-36.094674556213015,top-5000 GMV,$1-2
253435,Swamp (272),Innistrad: Crimson Vow,1.16,1.99,0.86,71.55172413793105,-25.86206896551724,top-5000 GMV,$1-2
563287,Thornbite Staff (White Border),Mystery Booster 2,11.93,17.99,10.78,50.79631181894383,-9.639564124057005,top-5000 GMV,$10-20
696478,Captain America's Shield (Borderless) (0311),Marvel Super Heroes,4.61,5.49,3.45,19.088937093275486,-25.16268980477224,top-5000 GMV,$2-5
689361,Sheoldred's Edict,Secrets of Strixhaven: Mystical Archive,2.17,2.49,1.0,14.746543778801858,-53.91705069124424,top-5000 GMV,$2-5
169342,Psychic Corrosion,Core Set 2019,5.46,6.99,4.15,28.02197802197803,-23.992673992673986,top-5000 GMV,$5-10
151824,Plains,Unstable,2.98,3.49,1.44,17.11409395973155,-51.67785234899329,top-5000 GMV,$2-5
563209,Show and Tell (Future Sight),Mystery Booster 2,9.31,14.99,8.97,61.00966702470462,-3.651987110633725,top-5000 GMV,$5-10
504578,Balefire Dragon,Commander Masters,21.17,19.99,15.59,-5.573925366084096,-26.35805384978745,top-5000 GMV,$20-50
219499,Toxic Deluge (Borderless),Double Masters,31.95,54.99,34.300000000000004,72.11267605633805,7.355242566510188,top-5000 GMV,$20-50
525608,Pitiless Plunderer (Borderless),Special Guests,24.64,32.99,18.76,33.88798701298702,-23.86363636363636,top-5000 GMV,$20-50
33412,Roil Elemental,Zendikar,14.8,11.99,6.79,-18.98648648648649,-54.12162162162163,top-5000 GMV,$10-20
560007,Swarmyard Massacre,Commander: Bloomburrow,4.38,4.49,2.78,2.5114155251141628,-36.529680365296805,top-5000 GMV,$2-5
6547,Gush,Mercadian Masques,4.55,4.99,2.64,9.67032967032968,-41.97802197802197,top-5000 GMV,$2-5
93202,Brave the Sands,Khans of Tarkir,4.06,6.99,3.42,72.16748768472908,-15.763546798029552,top-5000 GMV,$2-5
632126,Aerith's Curaga Magic - Heroic Intervention,Secret Lair Drop Series,23.21,24.99,24.36,7.6691081430417825,4.954760878931489,top-5000 GMV,$20-50
506648,It That Betrays,Commander Masters,17.38,17.99,13.69,3.5097813578826207,-21.231300345224398,top-5000 GMV,$10-20
677185,Nature's Lore (2278),Secret Lair Drop Series,31.79,39.99,40.85,25.79427492922304,28.4995281535074,top-5000 GMV,$20-50
67322,Stomping Ground,Gatecrash,6.99,12.99,6.25,85.83690987124464,-10.586552217453509,top-5000 GMV,$5-10
9223,Taiga,Unlimited Edition,807.49,1099.99,636.5600000000001,36.22335880320499,-21.16806400079257,top-5000 GMV,$200+
544263,Morbid Opportunist (Borderless),Special Guests,17.42,21.99,16.59,26.23421354764636,-4.764638346727909,top-5000 GMV,$10-20
656908,Fishing Gear (Borderless),Commander: FINAL FANTASY,11.73,22.99,14.36,95.9931798806479,22.421142369991465,top-5000 GMV,$10-20
456636,Mental Misstep (1179),Secret Lair Drop Series,75.98,79.99,92.51,5.277704659120809,21.75572519083969,top-5000 GMV,$50-100
609780,Cathars' Crusade (Showcase),Innistrad Remastered,15.48,18.99,17.14,22.67441860465115,10.723514211886306,top-5000 GMV,$10-20
689824,"Deadpool, Trading Card (7127)",Secret Lair Drop Series,71.72,109.99,89.39,53.360290016731724,24.637479085331847,top-5000 GMV,$50-100
697207,"Namor, Scourge of the Seas",Commander: Marvel Super Heroes,2.65,5.99,1.56,126.03773584905662,-41.13207547169811,top-5000 GMV,$2-5
58195,Angel of Jubilation,Avacyn Restored,10.15,12.99,7.28,27.980295566502463,-28.27586206896552,top-5000 GMV,$10-20
4061,Underworld Dreams,Legends,80.99,99.99,60.44,23.459686381034697,-25.373502901592783,top-5000 GMV,$50-100
631547,Swiftfoot Boots,Commander: FINAL FANTASY,2.37,3.99,2.36,68.35443037974683,-0.421940928270052,top-5000 GMV,$2-5
524259,Chalice of the Void (Borderless),Commander: The Lost Caverns of Ixalan,23.9,34.99,23.78,46.40167364016738,-0.5020920502091943,top-5000 GMV,$20-50
696350,Arc Reactor (Borderless),Marvel Super Heroes,2.62,2.79,0.72,6.488549618320608,-72.51908396946564,top-5000 GMV,$2-5
240233,"Yavimaya, Cradle of Growth (Extended Art)",Modern Horizons 2,19.18,20.99,19.27,9.436913451511986,0.4692387904066729,top-5000 GMV,$10-20
642804,Phyrexian Metamorph,Commander: Edge of Eternities,2.46,3.99,2.42,62.19512195121952,-1.6260162601626031,top-5000 GMV,$2-5
457084,"Yawgmoth, Thran Physician",Dominaria Remastered,30.99,34.99,30.03,12.907389480477583,-3.097773475314609,top-5000 GMV,$20-50
164409,Ancient Tomb - 1999 Kai Budde (TMP),World Championship Decks,49.79,57.99,47.97,16.46917051616791,-3.655352480417756,top-5000 GMV,$20-50
541303,Windswept Heath (Extended Art),Modern Horizons 3,14.35,18.99,14.5,32.334494773519154,1.0452961672473893,top-5000 GMV,$10-20
4232,Shield Sphere,Alliances,12.06,9.99,7.28,-17.164179104477615,-39.63515754560531,top-5000 GMV,$10-20
4751,Jeweled Amulet,Ice Age,8.48,9.49,4.03,11.910377358490564,-52.47641509433962,top-5000 GMV,$5-10
651988,"Chameleon, Master of Disguise",Marvel's Spider-Man,0.81,0.79,0.18,-2.469135802469138,-77.77777777777779,top-5000 GMV,$0-1
689055,"Blech, Loafing Pest",Secrets of Strixhaven,0.42,0.49,0.15,16.666666666666668,-64.28571428571429,top-5000 GMV,$0-1
135056,"Razaketh, the Foulblooded",Hour of Devastation,13.66,16.99,11.83,24.37774524158125,-13.396778916544658,top-5000 GMV,$10-20
82233,"Athreos, God of Passage",Journey Into Nyx,15.22,20.99,12.36,37.9106438896189,-18.7910643889619,top-5000 GMV,$10-20
641831,"Uthros, Titanic Godcore (Borderless)",Edge of Eternities,13.38,20.99,13.07,56.875934230194304,-2.3168908819133067,top-5000 GMV,$10-20
579343,Walk-In Closet // Forgotten Cellar,Duskmourn: House of Horror,6.59,9.49,6.09,44.00606980273142,-7.587253414264036,top-5000 GMV,$5-10
555909,Fiery Islet (Borderless),Universes Beyond: Assassin's Creed,11.87,20.99,11.4,76.832350463353,-3.9595619208087527,top-5000 GMV,$10-20
563303,Walking Ballista (Future Sight),Mystery Booster 2,10.8,12.99,9.69,20.27777777777777,-10.27777777777779,top-5000 GMV,$10-20
6553,Hickory Woodlot,Mercadian Masques,4.29,3.99,1.85,-6.99300699300699,-56.87645687645687,top-5000 GMV,$2-5
617964,Deflecting Swat,Secret Lair Drop Series,84.3,99.99,86.69,18.61209964412811,2.835112692763939,top-5000 GMV,$50-100
625715,"Ugin, Eye of the Storms",Promo Pack: Tarkir: Dragonstorm,41.18,69.99,45.02,69.96114618746964,9.324915007285098,top-5000 GMV,$20-50
553182,Ramunap Excavator,Commander: Modern Horizons 3,5.18,6.99,4.82,34.94208494208495,-6.949806949806939,top-5000 GMV,$5-10
456739,Sol Ring,Starter Commander Decks,1.86,2.79,1.37,49.99999999999999,-26.344086021505376,top-5000 GMV,$1-2
5889,Natural Order,Visions,40.48,44.99,30.15,11.1413043478261,-25.518774703557312,top-5000 GMV,$20-50
559524,Rottenmouth Viper (Borderless),Bloomburrow,9.28,10.99,8.32,18.426724137931043,-10.344827586206886,top-5000 GMV,$5-10
13270,Elves of Deep Shadow,Ravnica: City of Guilds,3.92,3.49,2.08,-10.969387755102034,-46.93877551020408,top-5000 GMV,$2-5
534079,"Anzrag, the Quake-Mole",Murders at Karlov Manor,5.89,8.99,5.08,52.63157894736843,-13.752122241086582,top-5000 GMV,$5-10
218371,Cyclonic Rift (Borderless),Double Masters,48.99,49.99,44.54,2.0412329046744238,-9.083486425801189,top-5000 GMV,$20-50
222763,"Nykthos, Shrine to Nyx",The List Reprints,55.58,69.99,56.65,25.92659229938826,1.925152932709608,top-5000 GMV,$50-100
269734,Change of Plans,Commander: Streets of New Capenna,12.69,12.99,12.49,2.364066193853433,-1.5760441292356129,top-5000 GMV,$10-20
617852,"Miku, Font of Pop - Giada, Font of Hope",Secret Lair Drop Series,28.3,23.99,25.37,-15.229681978798595,-10.353356890459365,top-5000 GMV,$20-50
212168,Species Specialist,Commander 2020,10.19,14.99,9.84,47.10500490677136,-3.4347399411187403,top-5000 GMV,$10-20
518684,Sylvan Tutor (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,61.71,64.99,98.81,5.315183924809584,60.119915734889,top-5000 GMV,$50-100
265376,Xander's Lounge (Borderless),Streets of New Capenna,18.46,29.99,17.81,62.459371614301176,-3.521126760563392,top-5000 GMV,$10-20
525908,Herald of Secret Streams,Commander: The Lost Caverns of Ixalan,8.62,9.49,5.71,10.09280742459398,-33.75870069605568,top-5000 GMV,$5-10
2290,Necropotence,Fifth Edition,37.37,47.99,37.0,28.418517527428435,-0.9900990099009832,top-5000 GMV,$20-50
239612,Sword of Hearth and Home (Borderless),Modern Horizons 2,23.44,24.99,20.84,6.612627986348111,-11.09215017064847,top-5000 GMV,$20-50
