productId,name,set,transactions,units,gmv_sale
565157,Goldspan Dragon,Secret Lair Drop Series,63,63,2508.62
519249,Nanogene Conversion,Universes Beyond: Doctor Who,287,293,2508.41
503394,"Azusa, Lost but Seeking (Borderless)",Commander Masters,182,187,2508.17
476146,"Braids, Arisen Nightmare",Game Day & Store Championship Promos,81,83,2506.5
5063,Final Fortune,Mirage,140,144,2504.63
283524,Relic of Legends,Dominaria United,850,942,2504.14
517649,Stomping Ground (Retro Frame),Ravnica Remastered,104,115,2503.86
257683,Mountain (300) - JP Full Art,Kamigawa: Neon Dynasty,543,1240,2503.66
599982,Revel in Riches (Rainbow Foil),Secret Lair Drop Series,68,68,2503.53
517767,"Emrakul, the Promised End",Secret Lair Drop Series,99,112,2503.49
503399,Command Tower (Borderless),Commander Masters,739,1080,2503.36
631608,"Morophon, the Boundless (Double Rainbow Foil)",Secret Lair Drop Series,50,50,2503.33
9696,Grim Lavamancer,Torment,82,106,2503.25
530782,"Aurelia, Exemplar of Justice (Anime Borderless)",Ravnica Remastered,117,117,2503.04
545286,Seize the Spotlight,Commander: Outlaws of Thunder Junction,174,174,2502.47
528289,Lightning Greaves (1493) (Galaxy Foil),Secret Lair Drop Series,63,64,2502.38
235391,Brainstorm (JP Alternate Art),Strixhaven: Mystical Archive,61,68,2502.05
498298,"Aragorn, the Uniter",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,403,409,2501.93
512408,Sneak Attack,Wilds of Eldraine: Enchanting Tales,221,228,2500.55
8718,Counterspell,Beta Edition,3,4,2500.0
8679,Badlands,Beta Edition,1,1,2499.99
539459,Agent Frank Horrigan,Universes Beyond: Fallout,374,381,2499.58
544452,Railway Brawler,Outlaws of Thunder Junction,422,452,2498.03
643887,Darkness (Showcase),Special Guests,221,225,2497.64
212040,"Bio-Quartz Spacegodzilla - Brokkos, Apex of Forever",Ikoria: Lair of Behemoths,95,96,2496.83
229208,Darkbore Pathway,Kaldheim,388,416,2496.63
576497,Funeral Room // Awakening Hall,Duskmourn: House of Horror,411,439,2496.09
451948,Fade from History,The Brothers' War,537,752,2494.64
696579,"Winter Soldier, Icy Assassin (Borderless)",Marvel Super Heroes,981,1063,2494.23
222110,Lithoform Engine,Zendikar Rising,346,360,2493.54
687454,Nether Traitor,Commander: Secrets of Strixhaven,928,1366,2492.97
688232,Naktamun Lorespinner (Extended Art),Commander: Secrets of Strixhaven,518,578,2492.7
267070,Bountiful Promenade (Extended Art),Commander Legends: Battle for Baldur's Gate,120,122,2491.96
267066,Reflecting Pool (Extended Art),Commander Legends: Battle for Baldur's Gate,152,160,2491.93
38239,Deranged Hermit,Judge Promos,22,22,2491.7
517872,Cabin of the Dead - Field of the Dead,Secret Lair Drop Series,29,29,2491.56
677501,Swamp (2511),Secret Lair Drop Series,144,278,2490.99
3222,Mountain (Arabian Nights),Arabian Nights,13,14,2489.52
614337,"Loot, the Pathfinder (Showcase) (Fracture Foil)",Aetherdrift,26,27,2489.51
104306,Arid Mesa,Zendikar Expeditions,8,9,2488.21
1818,Land Tax,Fourth Edition,103,113,2487.96
643621,Pinnacle Emissary,Edge of Eternities,888,1521,2487.63
17950,Bitterblossom,Morningtide,67,70,2487.36
671022,Idyllic Tutor (Borderless),Special Guests,191,193,2487.08
526023,"Lotho, Corrupt Shirriff (Showcase Scrolls)",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,62,63,2484.9
519206,Deserted Beach,Universes Beyond: Doctor Who,497,533,2483.75
273852,Bothersome Quasit (Extended Art),Commander Legends: Battle for Baldur's Gate,188,190,2483.61
126300,Wurmcoil Engine,Masterpiece Series: Kaladesh Inventions,20,21,2483.1
633395,"Noctis Lucis Caelum - Kenrith, the Returned King (Showcase)",FINAL FANTASY: Through the Ages,368,383,2482.87
272955,"Jaheira, Friend of the Forest (Foil Etched)",Commander Legends: Battle for Baldur's Gate,373,398,2482.58
552274,Flare of Malice,Modern Horizons 3,1028,1396,2482.22
512499,Bitterblossom (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,20,24,2482.2
499821,Thought Vessel,Commander: The Lord of the Rings: Tales of Middle-earth,688,843,2480.13
642982,Famished Worldsire,Edge of Eternities,700,740,2479.76
674670,"Joshua Graham, Burned Man - Isshin, Two Heavens as One",Secret Lair Drop Series,301,323,2479.39
565193,"Astarion, the Decadent (Rainbow Foil)",Secret Lair Drop Series,65,66,2479.1
478982,Ichormoon Gauntlet,Phyrexia: All Will Be One,420,439,2478.27
687336,Changing Loyalty,Commander: Secrets of Strixhaven,976,1373,2477.81
179474,Ancient Tomb,Ultimate Masters: Box Toppers,12,12,2477.78
643911,Lotus Field (0023) (Borderless),Edge of Eternities: Stellar Sights,206,214,2477.04
505956,"Narci, Fable Singer",Commander Masters,234,236,2475.02
21676,Plains - Red Pack (Spears),APAC Lands,25,27,2474.83
480523,Exotic Orchard,Secret Lair Drop Series,55,56,2474.38
47708,Birds of Paradise,Magic 2012 (M12),201,208,2473.57
285848,Blood for the Blood God!,"Universes Beyond: Warhammer 40,000",249,251,2473.5
1344,Birds of Paradise,Revised Edition,117,151,2472.78
662429,Obscuring Haze (Showcase),Avatar: The Last Airbender: Eternal-Legal,220,227,2472.77
631162,Arcane Signet (0332),Commander: FINAL FANTASY,647,925,2472.5
646583,Miles Morales (0211) (Borderless),Marvel's Spider-Man,278,289,2472.19
686531,Colorstorm Stallion,Secrets of Strixhaven,1279,2002,2471.92
558389,"Jace, the Mind Sculptor (Borderless)",Commander: Bloomburrow,97,101,2471.03
262579,"Isshin, Two Heavens as One",Kamigawa: Neon Dynasty,577,627,2470.03
512491,Land Tax (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,23,23,2468.84
576531,Thornspire Verge (Borderless),Duskmourn: House of Horror,303,317,2468.62
5440,Volrath's Shapeshifter,Stronghold,124,224,2466.14
693003,Smaug the Magnificent,The Hobbit,34,35,2465.93
188414,"Ilharg, the Raze-Boar",War of the Spark,309,317,2465.17
275789,Old Gnawbone (Showcase),Secret Lair Drop Series,24,24,2464.84
222095,Forsaken Monument,Zendikar Rising,445,466,2463.51
512485,Kindred Discovery (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,23,24,2463.51
589426,Bloodthirsty Conqueror (Extended Art),Foundations,57,57,2462.98
273868,"Zellix, Sanity Flayer (Extended Art)",Commander Legends: Battle for Baldur's Gate,71,71,2462.74
5095,Harbinger of Night,Mirage,101,101,2462.17
494014,Nyxbloom Ancient (Halo Foil),Secret Lair Drop Series,52,52,2460.75
58297,Cathars' Crusade,Avacyn Restored,300,302,2459.38
570566,Battle Angels of Tyr (Rainbow Foil),Secret Lair Drop Series,28,28,2459.17
83147,Altar of Dementia,Conspiracy,137,137,2459.04
285804,Marneus Calgar (Surge Foil),"Universes Beyond: Warhammer 40,000",55,55,2458.01
68444,Chalice of the Void,Modern Masters,113,163,2457.92
688847,Berserk (JP Alternate Art),Secrets of Strixhaven: Mystical Archive,236,241,2457.78
575887,Expropriate (Borderless),Special Guests,107,109,2457.69
688662,Emeritus of Conflict (Extended Art),Secrets of Strixhaven,431,470,2457.12
190994,Wrenn and Six,Modern Horizons,190,258,2455.59
235131,"Adrix and Nev, Twincasters",Commander 2021,249,286,2455.16
630984,"Cecil, Dark Knight (Borderless) (Surge Foil)",FINAL FANTASY,118,123,2454.97
68449,Paradise Mantle,Modern Masters,180,186,2454.12
578989,Ancient Cellarspawn,Commander: Duskmourn: House of Horror,361,387,2453.55
631622,"Rin and Seri, Inseparable (1910)",Secret Lair Drop Series,80,89,2452.26
21644,Island - Venezia,European Lands,12,22,2451.67
535300,Insidious Roots,Murders at Karlov Manor,983,1299,2451.59
39414,"Elesh Norn, Grand Cenobite",New Phyrexia,101,101,2451.47
126298,Trinisphere,Masterpiece Series: Kaladesh Inventions,17,17,2451.07
268317,An Offer You Can't Refuse,Streets of New Capenna,884,973,2450.96
100224,Alhammarret's Archive,Magic Origins,199,204,2450.85
552584,Disruptor Flute,Modern Horizons 3,828,1467,2450.78
505825,Exsanguinate (Borderless),Commander Masters,505,528,2450.26
36982,Tezzeret the Seeker,Duel Decks: Elspeth vs. Tezzeret,122,122,2449.11
478419,Clever Concealment,Commander: Phyrexia: All Will Be One,190,193,2448.42
498752,Troll of Khazad-dum,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,1067,2175,2447.66
222001,Strip Mine,Zendikar Rising Expeditions,82,88,2447.1
235661,Wandering Archaic (Extended Art),Strixhaven: School of Mages,111,117,2446.7
282013,"Yuriko, the Tiger's Shadow",Unique and Miscellaneous Promos,49,49,2446.55
6036,Gemstone Mine,Weatherlight,169,295,2446.02
499536,Path to Exile,Commander: The Lord of the Rings: Tales of Middle-earth,946,1786,2445.61
689153,Brain Freeze (JP Alternate Art),Secrets of Strixhaven: Mystical Archive,453,475,2445.51
680916,"Miyamoto Usagi - Baylen, the Haymaker",Secret Lair Drop Series,136,144,2445.3
519758,"The Master, Multiplied",Universes Beyond: Doctor Who,363,398,2444.9
689152,Angel's Grace (JP Alternate Art),Secrets of Strixhaven: Mystical Archive,399,428,2444.74
68353,Faerie Macabre,Modern Masters,248,400,2444.66
559761,"Dragonhawk, Fate's Tempest",Bloomburrow,422,460,2444.3
10329,Wheel and Deal,Onslaught,156,158,2444.24
642824,Cloud Key,Commander: Edge of Eternities,1033,1417,2442.87
630864,Aerith Gainsborough,FINAL FANTASY,938,1059,2442.64
14703,Damnation,Planar Chaos,113,115,2440.77
190650,Snow-Covered Mountain,Modern Horizons,504,2218,2440.5
499377,Barrow-Downs - Bojuka Bog (Borderless) (Surge Foil),Commander: The Lord of the Rings: Tales of Middle-earth,27,27,2440.22
272560,Nautiloid Ship (Borderless),Commander Legends: Battle for Baldur's Gate,164,177,2439.42
15461,Dolmen Gate,Lorwyn,85,90,2439.13
490412,Drana and Linvala (Showcase),March of the Machine,330,335,2438.99
279833,Mountain (Showcase),Dominaria United,545,1427,2438.34
680776,"Splinter, Vengeful Sensei - Ink-Eyes, Servant of Oni",Secret Lair Drop Series,189,204,2437.98
100098,Tainted Remedy,Magic Origins,345,368,2437.55
34698,"Emrakul, the Aeons Torn",Rise of the Eldrazi,60,69,2437.45
544475,Forsaken Miner,Outlaws of Thunder Junction,898,1414,2437.37
646579,Miles Morales,Marvel's Spider-Man,706,782,2437.32
448411,The Mightstone and Weakstone,The Brothers' War,539,566,2436.59
277162,Consecrated Sphinx (Borderless),Double Masters 2022,65,65,2436.43
10355,Goblin Piledriver,Onslaught,47,74,2436.12
559759,"Dragonhawk, Fate's Tempest (Borderless)",Bloomburrow,179,188,2435.18
559503,Dour Port-Mage,Bloomburrow,712,770,2435.12
190796,Silent Clearing,Modern Horizons,328,351,2433.8
633190,Ancient Adamantoise,FINAL FANTASY,618,658,2432.04
687463,Thunderclap Drake,Commander: Secrets of Strixhaven,1048,1786,2431.93
484939,Jeweled Lotus (Foil Etched),Commander Masters,17,17,2431.39
559623,"Ink-Eyes, Servant of Oni (Borderless)",Commander: Bloomburrow,218,228,2431.28
589455,"Niv-Mizzet, Visionary (Borderless)",Foundations,150,150,2431.12
624537,Call the Spirit Dragons,Tarkir: Dragonstorm,499,527,2430.63
1412,Fastbond,Revised Edition,115,129,2429.9
254575,Vampiric Tutor,The List Reprints,38,38,2429.72
656572,"Dwight Schrute, Hay King - Heliod, Sun-Crowned",Secret Lair Drop Series,88,88,2429.7
647468,Island (0889) (Rainbow Foil),Secret Lair Drop Series,180,268,2429.2
696675,Castle Doom (Extended Art),Marvel Super Heroes,633,767,2429.04
221822,Riverglide Pathway,Zendikar Rising,423,473,2428.95
642115,Cosmogrand Zenith (Borderless),Edge of Eternities,247,263,2428.61
81986,"Iroas, God of Victory",Journey Into Nyx,171,209,2427.9
3796,Angus Mackenzie,Legends,16,16,2427.43
609739,Balefire Dragon (Retro Frame),Innistrad Remastered,157,162,2427.01
512610,Virtue of Persistence,Wilds of Eldraine,305,322,2426.69
643661,Plaza of Heroes (0033) (Borderless),Edge of Eternities: Stellar Sights,227,236,2426.02
519199,Dinosaurs on a Spaceship,Universes Beyond: Doctor Who,255,273,2425.3
624341,Blade of Selves,Commander: Tarkir: Dragonstorm,689,821,2425.1
191049,Sword of Sinew and Steel,Modern Horizons,201,211,2424.99
677500,Island (2510),Secret Lair Drop Series,155,346,2424.86
218617,Hammer of Nazahn,Double Masters,153,156,2423.62
699641,"Crystal, Inhuman Princess (Extended Art)",Commander: Marvel Super Heroes,158,159,2423.05
83296,Reflecting Pool,Conspiracy,137,145,2422.63
262384,Kodama of the West Tree (Showcase),Kamigawa: Neon Dynasty,95,95,2422.03
107746,Daxos the Returned,Commander 2015,149,150,2421.82
560246,Bloodroot Apothecary (Extended Art),Commander: Bloomburrow,318,379,2420.89
7247,Stronghold Gambit,Nemesis,255,393,2420.75
499873,Flame of Anor (Borderless),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,417,470,2420.51
507086,Flayer of Loyalties (Extended Art),Commander Masters,137,140,2419.51
696391,"Captain America, Team Leader (Borderless)",Commander: Marvel Super Heroes,558,692,2419.3
209386,"Athreos, God of Passage",Secret Lair Drop Series,65,65,2419.11
4694,Fyndhorn Elves,Ice Age,584,855,2418.98
622691,"Xyris, the Writhing Storm (Year of the Snake 2025)",Standard Showdown Promos,55,55,2418.54
116436,Open the Armory,Shadows over Innistrad,849,981,2418.47
236672,Alhammarret's Archive,Commander 2021,225,226,2418.05
122918,Authority of the Consuls,Kaladesh,452,490,2417.71
6149,Bubbling Muck,Urza's Destiny,591,719,2416.41
633957,"Dion, Bahamut's Dominant (Borderless) (Surge Foil)",FINAL FANTASY,119,122,2415.88
577874,Reliquary Tower,Commander: Duskmourn: House of Horror,519,616,2415.02
641717,Anticausal Vestige,Edge of Eternities,1067,1328,2414.47
660720,"Bumi, Unleashed (Showcase)",Avatar: The Last Airbender,296,297,2414.39
647467,Mountain (0891) (Rainbow Foil),Secret Lair Drop Series,194,278,2413.5
522613,"Zaxara, the Exemplary",Secret Lair Drop Series,118,118,2412.84
8008,Phyrexian Arena,Apocalypse,116,137,2412.06
660584,"Aang, at the Crossroads (Borderless)",Avatar: The Last Airbender,309,314,2412.03
513704,Mantle of the Ancients,Commander: Wilds of Eldraine,246,250,2411.52
512554,Grave Pact (Anime Borderless) (Confetti Foil),Wilds of Eldraine: Enchanting Tales,17,17,2411.22
631305,Hardened Scales,Commander: FINAL FANTASY,861,1115,2411.2
6154,Carnival of Souls,Urza's Destiny,149,163,2411.2
559642,Eddymurk Crab,Bloomburrow,985,1862,2410.95
498440,"Aragorn, the Uniter (Borderless)",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,204,211,2410.06
688472,Fyndhorn Elves (CommandFest 2026),MagicFest Cards,44,46,2409.55
273623,Delayed Blast Fireball,Commander Legends: Battle for Baldur's Gate,150,153,2408.09
491280,Chivalric Alliance,Commander: March of the Machine,173,179,2407.28
699668,Absorbing Man and Titania (Borderless),Commander: Marvel Super Heroes,568,624,2406.58
552321,Endurance (Retro Frame),Modern Horizons 2,130,161,2406.39
540960,Lightning Greaves,Universes Beyond: Fallout,368,500,2405.57
697248,"Black Widow, Deadly Hunter",Commander: Marvel Super Heroes,566,599,2405.57
105556,Stomping Ground,Zendikar Expeditions,27,27,2405.32
503475,The Immortal Sun,Commander Masters,176,194,2405.32
630988,Absolute Virtue,FINAL FANTASY,741,791,2405.13
518686,Timber Protector (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,75,75,2405.07
11097,Grave Pact,8th Edition,62,65,2403.2
6589,Land Grant,Mercadian Masques,354,725,2402.59
506729,Lightning Greaves,Commander Masters,459,499,2402.3
679134,"Raphael, the Nightwatcher (Showcase) (Fracture Foil)",Teenage Mutant Ninja Turtles,18,18,2402.25
221899,Sejiri Shelter,Zendikar Rising,1025,1360,2401.55
9345,Careful Study,Odyssey,449,681,2400.86
651943,"Spider-Woman, Stunning Savior",Marvel's Spider-Man,1065,1276,2400.57
686605,Pensive Professor,Secrets of Strixhaven,1940,2736,2400.44
478445,Conduit of Worlds,Phyrexia: All Will Be One,539,560,2400.37
254051,Kami of the Crescent Moon,Commander: Innistrad: Crimson Vow,295,303,2399.24
524359,"Aclazotz, Deepest Betrayal (Showcase)",The Lost Caverns of Ixalan,250,254,2396.31
686621,Colorstorm Stallion (Borderless),Secrets of Strixhaven,817,1010,2395.89
631749,Summon: Ixion (Borderless),Commander: FINAL FANTASY,311,321,2395.73
686644,Archaeomancer (Borderless),Special Guests,477,515,2395.09
145298,Necropotence,Iconic Masters,65,65,2393.56
512543,Polluted Bonds,Wilds of Eldraine: Enchanting Tales,436,455,2393.03
9196,Scrubland,Unlimited Edition,5,5,2392.71
688213,Expansion Algorithm (Extended Art),Commander: Secrets of Strixhaven,548,599,2392.34
498306,"Boromir, Warden of the Tower (Showcase)",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,364,410,2391.73
624196,"Veyran, Voice of Duality",Commander: Tarkir: Dragonstorm,615,853,2391.3
553123,Forsaken Monument,Commander: Modern Horizons 3,401,455,2390.66
541266,Sword of Wealth and Power (Showcase),Outlaws of Thunder Junction: The Big Score,39,39,2390.59
269596,Master of Ceremonies,Commander: Streets of New Capenna,145,146,2390.2
552618,Harbinger of the Seas,Modern Horizons 3,909,1383,2389.6
12009,Hall of the Bandit Lord,Champions of Kamigawa,112,113,2389.41
662763,Training Grounds (Borderless),Avatar: The Last Airbender: Eternal-Legal,351,357,2389.08
691920,Terror of the Peaks,Secret Lair Drop Series,107,113,2388.36
182965,Wilderness Reclamation,Ravnica Allegiance,835,1003,2387.95
609777,Cathars' Crusade,Innistrad Remastered,269,277,2387.68
4360,Oath of Druids,Exodus,57,83,2387.62
287156,Stomping Ground (Borderless) (Galaxy Foil),Unfinity,22,22,2386.46
504102,Extraplanar Lens,Commander Masters,190,201,2386.07
273724,Mother of Runes,Commander Legends: Battle for Baldur's Gate,176,193,2385.09
240157,Tireless Provisioner,Modern Horizons 2,843,933,2384.28
634034,"Midgar, City of Mako",FINAL FANTASY,888,1003,2383.91
664803,Chain of Vapor (Rainbow Foil),Secret Lair Drop Series,76,81,2383.66
587219,Dragon Tempest (Year of the Dragon 2024),Standard Showdown Promos,42,44,2382.85
499321,"Osgiliath, Fallen Capital - Kor Haven (Borderless)",Commander: The Lord of the Rings: Tales of Middle-earth,135,138,2382.62
203966,Expropriate,The List Reprints,156,156,2382.48
221821,Riverglide Pathway (Borderless),Zendikar Rising,403,462,2381.08
227296,"Nezahal, Primal Tide",Commander Legends,273,281,2379.38
699592,"M.O.D.O.K., Evil Intellect (Borderless)",Commander: Marvel Super Heroes,552,579,2377.91
221354,Rejuvenating Springs,Commander Legends,302,307,2377.78
631550,Talisman of Indulgence,Commander: FINAL FANTASY,877,1111,2376.45
533901,Doppelgang,Murders at Karlov Manor,922,1049,2376.19
251754,Beast Within,Secret Lair Drop Series,82,91,2375.89
6790,Attunement,Urza's Saga,96,123,2375.55
656772,Judgment of Alexander (Borderless),Commander: FINAL FANTASY,330,379,2375.38
650730,Slickshot Show-Off,Game Day & Store Championship Promos,161,311,2375.14
697554,Unstable Molecule Suit,Commander: Marvel Super Heroes,450,551,2374.57
512532,Nature's Will,Wilds of Eldraine: Enchanting Tales,363,363,2373.99
204076,Misdirection,The List Reprints,167,170,2373.47
243790,Neverwinter Hydra,Commander: Adventures in the Forgotten Realms,244,267,2373.16
656910,Chocobo Camp (Borderless),Commander: FINAL FANTASY,354,385,2373.07
